,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00
20070103,1418.03,1423.85,1429.18,1427.56,1427.63,1427.93,1425.62,1427.09,1423.6,1422.36,1416.61,1408.23,1413.11,1416.03
20070104,1416.95,1413.63,1409.37,1415.66,1415.71,1416.56,1415.61,1415.91,1413.56,1414.15,1414.2,1418.58,1419.3,1419.0
20070105,1417.58,1410.11,1412.93,1412.74,1407.79,1407.84,1409.29,1409.65,1410.21,1410.17,1408.56,1409.09,1409.74,1411.15
20070108,1409.22,1407.31,1405.71,1407.82,1408.28,1409.12,1408.3,1408.64,1407.88,1412.06,1413.6,1411.5,1414.27,1413.42
20070109,1412.85,1413.11,1414.75,1413.33,1410.26,1406.72,1405.67,1407.76,1408.57,1409.98,1411.01,1412.21,1412.75,1413.1
20070110,1410.85,1407.43,1408.87,1410.19,1408.01,1409.75,1408.93,1409.72,1410.88,1413.37,1413.28,1414.04,1414.61,1414.65
20070111,1414.84,1421.74,1422.08,1423.9,1425.58,1425.98,1426.34,1426.31,1424.0,1424.28,1422.95,1425.14,1422.8,1423.09
20070112,1423.66,1426.98,1425.3,1424.28,1426.0,1428.1,1428.94,1431.16,1429.7,1430.63,1429.4,1429.19,1430.54,1430.37
20070116,1430.73,1433.6,1431.09,1429.3,1429.75,1431.57,1431.4,1429.41,1429.41,1428.87,1430.47,1431.37,1430.89,1430.98
20070117,1430.44,1431.88,1430.31,1430.21,1431.81,1432.41,1434.88,1434.61,1433.71,1433.52,1431.48,1431.46,1429.57,1430.2
20070118,1430.59,1432.9,1427.99,1427.25,1427.45,1429.4,1428.16,1429.27,1428.71,1427.9,1427.62,1424.56,1425.86,1426.61
20070119,1426.35,1425.92,1427.41,1431.48,1430.7,1429.53,1427.77,1427.97,1429.49,1428.82,1429.62,1430.21,1429.95,1430.44
20070122,1430.98,1428.81,1424.39,1423.1,1422.74,1423.22,1421.6,1420.96,1422.25,1422.8,1423.87,1423.93,1422.18,1423.39
20070123,1424.23,1424.96,1423.32,1424.29,1427.95,1427.81,1427.63,1429.9,1431.3,1430.51,1428.96,1426.89,1427.94,1427.36
20070124,1427.96,1430.58,1431.13,1433.42,1434.99,1434.19,1434.34,1434.32,1434.58,1436.29,1436.63,1438.34,1438.58,1439.19
20070125,1440.31,1438.55,1436.48,1436.05,1436.08,1434.06,1431.8,1432.19,1431.77,1428.68,1424.38,1425.82,1424.15,1424.94
20070126,1423.9,1422.28,1420.96,1421.26,1419.85,1418.82,1421.49,1419.53,1418.0,1419.25,1420.99,1420.33,1424.1,1422.82
20070129,1422.03,1424.73,1423.8,1423.46,1423.8,1423.37,1424.51,1425.91,1425.22,1421.75,1419.65,1419.95,1421.65,1420.8
20070130,1420.61,1421.88,1424.35,1423.72,1427.57,1426.74,1425.42,1426.27,1425.94,1426.59,1426.7,1427.02,1427.72,1428.34
20070131,1428.65,1425.05,1427.79,1429.66,1429.01,1429.72,1428.66,1428.91,1429.33,1429.51,1433.61,1438.83,1440.92,1439.56
20070201,1438.84,1443.93,1441.44,1442.38,1439.77,1441.97,1441.97,1442.14,1442.5,1443.13,1443.15,1444.45,1445.56,1446.06
20070202,1445.94,1444.62,1447.96,1448.66,1446.83,1447.07,1447.98,1448.21,1448.15,1448.71,1447.25,1448.13,1448.1,1448.64
20070205,1448.28,1445.0,1445.23,1447.18,1446.32,1447.15,1446.82,1447.06,1447.22,1447.21,1448.13,1449.18,1447.49,1446.88
20070206,1446.98,1449.07,1449.05,1446.07,1445.85,1444.73,1444.73,1444.24,1445.68,1446.72,1446.75,1448.16,1448.39,1448.08
20070207,1447.41,1448.58,1450.99,1452.43,1451.99,1452.02,1452.37,1452.08,1452.08,1451.09,1450.17,1447.17,1448.57,1449.97
20070208,1449.99,1445.19,1445.12,1443.89,1444.68,1444.58,1445.07,1446.18,1446.51,1446.81,1447.04,1449.83,1448.61,1447.67
20070209,1448.25,1451.41,1449.13,1447.74,1448.99,1450.22,1448.92,1444.11,1443.56,1439.89,1437.3,1434.08,1438.18,1438.24
20070212,1438.0,1436.36,1435.5,1435.61,1434.68,1436.07,1435.07,1436.17,1435.66,1432.97,1433.21,1433.07,1434.02,1433.32
20070213,1433.22,1438.77,1440.03,1438.52,1439.37,1441.33,1442.9,1442.73,1442.93,1442.17,1442.83,1442.24,1442.74,1443.61
20070214,1443.91,1447.02,1453.61,1453.22,1454.85,1454.52,1453.24,1454.05,1454.17,1455.96,1456.07,1456.3,1456.16,1455.37
20070215,1455.15,1453.91,1455.01,1453.93,1455.06,1456.41,1455.8,1455.51,1455.57,1456.43,1456.77,1457.25,1457.08,1457.02
20070216,1456.62,1453.31,1453.27,1454.04,1453.64,1453.52,1453.61,1453.29,1452.68,1453.36,1454.15,1453.97,1455.06,1455.53
20070220,1455.0,1450.98,1451.04,1452.88,1456.09,1458.25,1458.63,1457.83,1457.01,1457.89,1457.91,1459.17,1460.17,1459.32
20070221,1457.3,1454.48,1455.25,1454.57,1454.85,1455.95,1457.76,1458.65,1458.5,1456.44,1456.96,1457.84,1457.13,1457.78
20070222,1457.29,1461.44,1457.18,1458.69,1453.16,1453.0,1454.06,1454.48,1455.3,1455.16,1455.29,1453.38,1454.4,1455.95
20070223,1455.59,1453.43,1450.85,1448.92,1450.06,1452.25,1450.08,1449.39,1450.54,1450.34,1452.05,1452.56,1452.59,1452.13
20070226,1452.72,1455.07,1453.94,1452.7,1453.69,1452.58,1450.06,1446.05,1446.69,1447.28,1448.8,1448.83,1448.47,1449.26
20070227,1442.99,1433.06,1433.4,1434.0,1431.07,1431.14,1426.69,1427.36,1425.16,1421.59,1413.03,1397.65,1407.01,1403.52
20070228,1399.31,1403.93,1406.11,1410.77,1412.56,1407.19,1409.36,1411.77,1411.08,1407.66,1404.95,1406.18,1411.09,1407.41
20070301,1400.03,1388.82,1398.0,1405.17,1406.1,1402.55,1402.21,1405.26,1403.44,1404.7,1406.06,1408.51,1401.48,1403.18
20070302,1399.8,1397.58,1397.23,1401.57,1401.58,1397.89,1395.71,1394.93,1390.61,1388.76,1388.22,1391.66,1392.42,1389.13
20070305,1385.13,1382.62,1386.69,1386.48,1389.47,1383.71,1382.43,1381.73,1380.73,1384.8,1384.09,1384.19,1382.26,1375.63
20070306,1376.48,1387.02,1386.62,1383.0,1386.13,1387.36,1386.43,1389.11,1389.22,1391.98,1393.17,1394.65,1396.18,1394.6
20070307,1394.98,1393.5,1395.22,1395.1,1393.31,1393.46,1393.49,1395.97,1398.52,1399.93,1397.92,1398.86,1397.9,1393.4
20070308,1396.61,1403.64,1406.87,1405.41,1404.81,1405.72,1406.13,1405.19,1406.78,1407.51,1404.12,1402.75,1402.27,1400.28
20070309,1403.49,1406.64,1402.54,1404.42,1403.77,1405.0,1406.24,1402.86,1403.53,1400.56,1398.0,1400.34,1402.04,1404.11
20070312,1402.58,1399.23,1401.92,1400.7,1399.44,1401.06,1402.56,1402.55,1403.2,1403.83,1406.85,1408.9,1407.64,1406.08
20070313,1403.36,1400.64,1401.45,1402.07,1401.34,1400.07,1394.55,1391.41,1391.63,1386.87,1382.82,1383.25,1384.92,1378.11
20070314,1378.68,1380.76,1378.88,1380.79,1379.73,1376.76,1367.56,1364.53,1376.36,1374.92,1381.25,1382.99,1387.92,1385.93
20070315,1387.01,1389.36,1391.07,1392.56,1393.32,1390.9,1393.45,1393.32,1391.87,1391.38,1390.71,1392.61,1392.14,1391.99
20070316,1391.84,1396.03,1395.48,1392.67,1390.67,1388.61,1388.95,1388.58,1389.97,1389.16,1385.92,1385.3,1386.32,1387.44
20070319,1387.78,1395.34,1395.47,1399.42,1401.0,1402.51,1402.1,1399.69,1400.33,1401.94,1400.74,1401.4,1399.68,1400.57
20070320,1402.08,1402.85,1402.97,1404.91,1406.07,1407.11,1409.51,1409.63,1409.06,1406.79,1408.59,1408.32,1409.42,1410.39
20070321,1410.92,1410.0,1411.83,1411.94,1411.83,1411.46,1411.77,1412.83,1413.73,1414.1,1425.03,1431.87,1430.49,1433.43
20070322,1435.11,1433.07,1433.32,1431.79,1432.93,1433.11,1436.75,1435.9,1434.93,1434.66,1435.58,1435.83,1432.81,1434.78
20070323,1434.19,1433.66,1434.7,1436.75,1436.76,1436.94,1437.54,1436.53,1435.64,1435.71,1435.03,1436.63,1437.44,1436.69
20070326,1436.11,1436.1,1424.84,1426.86,1426.69,1427.97,1430.89,1429.95,1429.41,1430.79,1432.47,1432.58,1433.81,1437.07
20070327,1437.49,1430.87,1428.84,1430.16,1426.42,1427.77,1428.03,1429.72,1430.34,1429.63,1428.2,1429.06,1430.28,1429.05
20070328,1427.16,1423.19,1422.55,1418.83,1416.69,1418.14,1425.22,1423.14,1421.96,1422.01,1418.24,1417.32,1421.25,1417.97
20070329,1417.17,1423.53,1425.07,1421.08,1423.52,1419.89,1419.3,1419.85,1416.76,1415.06,1415.38,1417.19,1420.97,1422.2
20070330,1422.45,1425.93,1425.25,1423.87,1419.49,1416.72,1415.66,1415.96,1417.94,1418.17,1420.38,1421.15,1421.69,1420.09
20070402,1421.15,1423.2,1417.61,1421.93,1422.76,1420.93,1422.48,1420.54,1421.87,1420.94,1421.63,1422.02,1424.73,1423.95
20070403,1424.27,1430.52,1433.97,1437.09,1436.65,1437.96,1437.13,1437.19,1438.89,1439.61,1437.09,1437.68,1437.31,1436.97
20070404,1438.02,1438.03,1437.77,1436.71,1438.36,1438.79,1439.09,1439.14,1437.81,1437.73,1438.56,1438.72,1439.32,1438.75
20070405,1438.65,1438.3,1439.27,1439.53,1439.7,1440.82,1442.13,1441.8,1442.57,1443.13,1444.34,1443.86,1443.44,1443.57
20070409,1443.76,1446.61,1444.55,1445.21,1445.9,1445.65,1446.0,1447.47,1447.65,1446.08,1444.11,1444.84,1445.38,1445.02
20070410,1444.44,1446.56,1448.07,1447.68,1446.28,1445.1,1445.44,1444.97,1446.48,1446.74,1447.86,1447.54,1448.07,1448.29
20070411,1448.23,1445.19,1444.22,1439.18,1441.61,1441.36,1442.32,1442.65,1444.05,1443.11,1440.12,1437.88,1439.15,1439.48
20070412,1438.87,1434.62,1439.35,1441.26,1440.27,1440.76,1443.14,1443.04,1445.07,1445.36,1444.91,1446.67,1446.52,1447.85
20070413,1447.8,1448.67,1445.19,1447.41,1448.94,1449.63,1449.26,1450.44,1449.72,1450.88,1450.83,1452.26,1452.76,1452.97
20070416,1453.75,1462.5,1462.29,1464.67,1465.24,1467.67,1467.04,1466.44,1466.68,1466.02,1465.44,1466.54,1467.48,1467.45
20070417,1468.78,1468.88,1472.33,1473.37,1472.6,1473.4,1472.85,1470.79,1469.13,1470.32,1471.79,1472.3,1470.48,1471.04
20070418,1469.53,1469.04,1470.88,1470.73,1471.86,1471.83,1472.49,1470.81,1471.74,1472.49,1473.94,1473.14,1476.01,1473.63
20070419,1470.49,1467.27,1470.51,1468.95,1470.24,1471.93,1472.97,1473.78,1473.89,1473.72,1470.87,1471.07,1471.57,1469.74
20070420,1475.41,1482.69,1481.98,1480.48,1479.61,1478.9,1478.86,1479.03,1480.12,1480.01,1481.1,1481.92,1481.02,1482.98
20070423,1484.24,1486.48,1485.42,1485.61,1485.34,1484.69,1484.32,1483.89,1484.43,1481.43,1480.6,1482.17,1482.21,1481.36
20070424,1481.43,1479.47,1475.05,1475.74,1477.15,1478.32,1482.2,1480.11,1479.08,1480.39,1482.57,1481.37,1482.27,1480.14
20070425,1480.75,1486.64,1483.3,1484.76,1486.33,1488.0,1487.79,1487.68,1489.66,1490.66,1491.73,1493.69,1494.67,1494.7
20070426,1495.77,1492.74,1493.2,1495.61,1494.68,1493.31,1494.55,1494.58,1493.38,1493.22,1496.14,1496.52,1496.98,1494.85
20070427,1494.28,1491.1,1492.32,1490.84,1492.39,1493.19,1492.63,1493.28,1494.33,1494.51,1495.84,1496.26,1494.27,1494.06
20070430,1494.07,1493.59,1495.1,1496.41,1496.15,1494.22,1495.23,1495.64,1495.21,1494.56,1493.07,1490.06,1487.78,1484.43
20070501,1483.0,1482.75,1477.02,1481.08,1481.89,1481.45,1480.99,1480.76,1478.92,1483.42,1483.77,1486.06,1484.82,1485.14
20070502,1486.45,1491.84,1494.02,1496.54,1496.29,1495.69,1496.8,1496.31,1498.07,1497.92,1498.93,1497.96,1496.77,1494.88
20070503,1496.02,1498.32,1499.27,1502.84,1502.88,1501.28,1500.09,1500.83,1499.28,1501.41,1501.59,1502.2,1502.86,1501.6
20070504,1503.46,1507.32,1510.34,1509.54,1506.82,1507.3,1502.77,1504.78,1505.35,1503.22,1504.16,1504.16,1506.05,1504.61
20070507,1505.54,1509.97,1509.63,1509.22,1509.03,1509.01,1509.72,1509.37,1508.36,1509.64,1509.68,1509.81,1509.05,1509.11
20070508,1508.36,1502.83,1502.11,1503.15,1502.9,1502.8,1502.73,1506.24,1506.32,1505.94,1507.38,1506.27,1507.98,1507.27
20070509,1505.78,1505.58,1506.79,1505.81,1506.98,1506.59,1507.69,1509.49,1509.37,1508.47,1507.45,1512.76,1512.27,1512.72
20070510,1511.76,1505.31,1507.36,1507.17,1501.76,1499.14,1499.39,1499.27,1497.01,1497.09,1498.29,1497.48,1494.84,1492.47
20070511,1492.8,1497.5,1499.31,1502.68,1502.76,1501.91,1501.68,1501.54,1503.32,1501.77,1501.19,1501.72,1503.29,1504.84
20070514,1506.0,1509.68,1505.35,1507.25,1506.78,1505.54,1506.45,1507.15,1506.12,1502.21,1500.34,1500.33,1501.91,1502.18
20070515,1502.71,1503.93,1512.65,1510.24,1509.28,1512.36,1512.14,1511.32,1511.98,1508.56,1507.11,1502.44,1503.29,1500.53
20070516,1501.91,1506.99,1507.6,1504.43,1503.5,1506.59,1504.53,1505.35,1506.01,1508.25,1509.97,1510.36,1510.34,1513.02
20070517,1513.18,1510.13,1512.4,1511.52,1512.46,1512.55,1512.41,1511.21,1512.13,1511.36,1513.55,1515.48,1515.81,1514.03
20070518,1513.8,1516.75,1520.55,1519.04,1518.6,1518.09,1519.87,1521.42,1520.55,1521.1,1522.26,1520.16,1520.1,1521.89
20070521,1522.71,1523.79,1523.71,1526.55,1526.32,1526.42,1528.71,1528.24,1529.29,1527.44,1528.0,1528.07,1524.67,1524.5
20070522,1525.1,1523.48,1523.65,1524.71,1524.34,1522.82,1524.54,1526.89,1526.46,1528.06,1527.76,1527.29,1525.42,1524.75
20070523,1524.09,1529.94,1530.59,1531.83,1530.79,1530.7,1530.27,1530.36,1531.27,1530.43,1524.2,1526.9,1526.08,1522.98
20070524,1522.1,1523.44,1526.49,1518.42,1516.03,1516.75,1514.48,1512.77,1513.75,1513.72,1511.87,1509.34,1507.76,1506.75
20070525,1507.5,1512.46,1513.77,1515.46,1514.46,1514.71,1510.6,1512.12,1514.11,1512.88,1513.48,1514.66,1514.86,1515.6
20070529,1515.55,1520.39,1518.53,1520.39,1520.62,1519.4,1516.09,1517.06,1513.23,1513.59,1513.94,1515.57,1516.35,1518.22
20070530,1517.6,1513.69,1515.98,1515.71,1518.74,1517.91,1521.0,1520.45,1521.33,1519.7,1521.19,1525.68,1526.66,1529.14
20070531,1530.19,1534.79,1531.66,1534.41,1531.23,1531.54,1533.45,1533.02,1528.55,1531.09,1533.09,1533.34,1531.51,1531.21
20070601,1530.62,1537.88,1536.88,1534.95,1536.2,1537.44,1533.46,1533.63,1535.76,1536.01,1534.55,1534.9,1534.48,1535.48
20070604,1535.36,1535.05,1535.94,1534.54,1535.83,1535.91,1537.16,1537.4,1535.79,1536.52,1536.49,1536.58,1539.23,1539.96
20070605,1538.4,1532.69,1531.2,1535.05,1533.99,1530.39,1525.8,1529.07,1528.4,1529.58,1530.74,1529.19,1530.56,1531.68
20070606,1530.57,1522.62,1521.74,1518.18,1520.04,1517.57,1519.84,1517.44,1514.66,1515.58,1516.86,1517.32,1519.36,1518.84
20070607,1516.04,1514.77,1511.98,1509.67,1506.97,1506.56,1506.72,1501.44,1499.47,1496.85,1494.86,1498.56,1499.26,1492.94
20070608,1490.74,1493.75,1494.4,1495.89,1493.5,1494.97,1494.78,1493.83,1494.84,1498.78,1502.15,1502.19,1503.16,1506.62
20070611,1507.64,1508.81,1504.73,1506.1,1508.13,1510.55,1510.5,1512.49,1514.77,1512.99,1513.94,1513.46,1513.16,1508.83
20070612,1507.59,1503.48,1498.68,1500.2,1501.82,1504.53,1503.6,1502.06,1503.42,1508.31,1506.75,1502.04,1497.47,1494.11
20070613,1492.65,1499.98,1504.56,1504.4,1500.94,1501.56,1501.1,1502.29,1499.06,1501.11,1507.19,1509.86,1509.41,1514.09
20070614,1515.58,1521.76,1522.25,1523.29,1522.06,1520.43,1523.45,1523.56,1523.08,1522.74,1523.07,1523.29,1524.82,1522.91
20070615,1522.97,1534.35,1535.6,1537.87,1535.53,1535.22,1534.83,1534.1,1533.77,1534.53,1532.49,1534.12,1534.15,1533.47
20070618,1533.28,1534.22,1531.02,1531.38,1533.03,1532.6,1532.09,1534.15,1533.4,1532.37,1532.6,1531.95,1532.05,1531.03
20070619,1531.02,1526.52,1528.46,1530.93,1529.22,1529.05,1532.83,1533.8,1533.79,1532.39,1531.59,1531.32,1532.63,1534.02
20070620,1534.19,1534.06,1531.66,1534.88,1533.09,1529.71,1531.07,1530.99,1525.31,1527.05,1524.05,1523.9,1521.26,1514.55
20070621,1515.25,1515.25,1517.84,1515.53,1511.43,1511.26,1513.72,1517.83,1521.34,1520.12,1519.11,1519.9,1521.33,
20070622,1522.19,1517.1,1514.22,1515.27,1515.1,1512.88,1506.29,1505.78,1508.04,1505.87,1506.0,1507.85,1506.34,1504.28
20070625,1503.45,1500.36,1509.03,1508.94,1511.71,1510.82,1512.95,1511.64,1510.75,1509.32,1504.75,1494.85,1497.95,1497.05
20070626,1497.68,1503.33,1497.81,1497.33,1498.72,1504.05,1504.39,1501.67,1502.08,1498.92,1496.38,1494.23,1494.95,1494.04
20070627,1492.62,1489.07,1488.38,1490.27,1493.59,1492.29,1493.31,1495.62,1493.72,1495.0,1500.31,1500.65,1502.08,1506.63
20070628,1506.32,1505.45,1505.98,1505.9,1506.84,1507.91,1509.98,1510.67,1510.28,1512.01,1512.69,1510.42,1510.56,1507.18
20070629,1505.7,1515.19,1513.76,1513.57,1512.92,1511.55,1508.67,1507.31,1507.61,1509.22,1503.72,1504.66,1495.52,1502.34
20070702,1504.66,1512.79,1514.48,1514.71,1514.88,1514.2,1512.8,1513.12,1514.0,1517.27,1516.1,1517.47,1516.98,1517.14
20070703,1519.12,1524.49,1525.64,1524.42,1523.04,1522.94,1524.15,1524.36,,,,,,
20070705,1524.86,1525.61,1524.54,1523.75,1523.5,1521.34,1520.16,1519.55,1520.8,1521.14,1522.86,1523.46,1524.09,1525.63
20070706,1524.96,1520.98,1525.16,1525.35,1527.84,1527.84,1525.1,1527.15,1527.29,1527.94,1529.15,1530.13,1531.19,1528.96
20070709,1530.48,1531.62,1531.62,1528.27,1530.46,1530.7,1530.13,1531.75,1532.06,1532.26,1529.81,1533.56,1533.19,1532.3
20070710,1530.59,1522.2,1522.7,1522.56,1525.01,1524.77,1523.34,1523.87,1521.25,1516.77,1517.76,1516.15,1514.82,1512.2
20070711,1509.93,1506.75,1514.03,1513.95,1517.89,1516.35,1515.81,1515.08,1515.72,1516.51,1515.89,1512.16,1516.28,1516.66
20070712,1518.74,1530.41,1528.37,1531.52,1531.63,1532.8,1535.7,1535.79,1536.03,1536.47,1535.16,1538.47,1540.73,1544.82
20070713,1547.68,1545.94,1548.62,1551.8,1551.08,1549.39,1549.18,1549.94,1550.58,1550.52,1551.19,1553.94,1554.41,1553.9
20070716,1551.34,1552.86,1554.65,1554.96,1555.32,1553.2,1554.35,1551.8,1547.34,1549.57,1549.86,1552.17,1550.16,
20070717,1549.52,1554.8,1554.13,1553.46,1551.98,1552.28,1550.24,1549.02,1549.62,1551.25,1553.6,1554.25,1552.94,1549.62
20070718,1549.2,1544.64,1543.84,1539.65,1540.75,1538.87,1535.2,1538.25,1538.36,1539.33,1536.37,1538.47,1539.77,1546.27
20070719,1546.97,1553.35,1552.24,1549.43,1552.02,1550.97,1553.11,1552.96,1552.39,1552.97,1549.85,1550.72,1552.89,1553.2
20070720,1551.87,1544.56,1542.9,1541.36,1537.56,1534.84,1534.57,1531.79,1535.21,1537.67,1539.88,1538.92,1537.98,1532.29
20070723,1534.87,1541.3,1541.02,1544.26,1545.43,1545.57,1545.14,1545.17,1542.95,1542.76,1540.91,1544.53,1544.63,1541.14
20070724,1535.86,1530.24,1530.1,1534.71,1531.11,1530.04,1532.95,1531.77,1530.92,1526.52,1524.95,1522.31,1514.87,1510.59
20070725,1514.19,1522.98,1516.8,1511.18,1514.58,1516.39,1515.87,1512.8,1508.7,1508.21,1512.32,1511.9,1519.65,1518.37
20070726,1515.95,1502.6,1501.17,1501.93,1491.4,1493.72,1488.71,1486.12,1482.49,1478.58,1469.63,1473.62,1482.48,1486.05
20070727,1482.82,1482.32,1484.16,1474.63,1475.11,1469.15,1468.38,1466.23,1472.12,1478.36,1471.33,1480.0,1475.43,1463.37
20070730,1459.39,1459.2,1465.62,1463.27,1458.15,1459.48,1457.97,1466.33,1465.41,1471.39,1470.89,1472.09,1477.29,1471.45
20070731,1476.03,1485.23,1481.98,1476.74,1478.81,1481.89,1482.8,1481.82,1481.36,1476.48,1474.69,1469.24,1470.66,1459.27
20070801,1454.4,1450.27,1458.34,1448.24,1452.38,1456.26,1459.65,1457.09,1448.97,1452.18,1449.06,1445.54,1440.1,1464.48
20070802,1465.53,1470.45,1465.98,1466.19,1464.43,1469.9,1469.9,1469.06,1463.09,1467.33,1463.95,1462.36,1469.94,1470.56
20070803,1471.96,1466.44,1463.46,1460.31,1460.35,1464.58,1463.21,1458.87,1461.61,1463.38,1453.4,1451.71,1445.15,1438.38
20070806,1435.31,1436.08,1430.82,1428.88,1436.34,1443.77,1440.37,1448.74,1444.92,1440.93,1445.63,1449.58,1455.93,1464.54
20070807,1465.03,1462.52,1464.23,1463.4,1464.69,1471.26,1472.01,1470.75,1473.24,1474.87,1464.73,1471.35,1477.45,1474.02
20070808,1478.85,1487.34,1491.82,1494.04,1491.33,1489.77,1489.72,1492.89,1495.68,1497.57,1503.89,1494.69,1479.15,1491.51
20070809,1490.73,1474.21,1480.77,1480.31,1481.88,1476.91,1478.18,1472.73,1468.97,1475.0,1469.87,1464.15,1463.65,1457.45
20070810,1450.05,1440.21,1435.74,1433.78,1441.87,1443.86,1457.68,1445.95,1452.19,1443.33,1447.96,1441.56,1448.43,1458.42
20070813,1455.41,1459.15,1463.47,1460.25,1461.97,1462.27,1460.95,1460.11,1456.77,1458.75,1462.65,1461.04,1455.72,1453.34
20070814,1454.29,1450.9,1442.4,1439.01,1434.02,1442.19,1441.31,1441.11,1438.72,1434.24,1433.61,1430.24,1437.48,1427.04
20070815,1425.65,1433.63,1436.35,1431.3,1434.33,1426.36,1429.04,1430.58,1433.28,1437.19,1430.99,1424.31,1416.66,1406.88
20070816,1406.64,1397.27,1389.23,1393.38,1392.75,1389.34,1381.37,1376.32,1379.55,1390.07,1399.23,1394.5,1390.51,1413.37
20070817,1417.32,1438.8,1432.6,1428.55,1430.61,1432.05,1432.53,1434.63,1441.9,1437.66,1438.67,1439.05,1443.25,1446.0
20070820,1446.17,1443.89,1444.62,1445.13,1442.71,1439.08,1437.49,1432.84,1432.83,1434.69,1434.31,1441.27,1450.8,1446.08
20070821,1444.55,1447.88,1442.53,1445.13,1443.38,1452.02,1454.51,1449.79,1450.78,1448.03,1449.11,1445.19,1446.49,1447.1
20070822,1449.81,1460.81,1459.23,1460.84,1458.77,1458.78,1458.2,1455.5,1454.91,1457.61,1453.91,1456.64,1461.26,1461.88
20070823,1465.07,1463.9,1463.1,1465.8,1463.02,1455.7,1457.28,1455.29,1455.03,1459.08,1461.75,1458.44,1463.08,1461.45
20070824,1462.33,1463.01,1465.23,1463.41,1465.4,1466.52,1470.36,1470.0,1471.57,1471.47,1471.57,1475.21,1474.76,1478.4
20070827,1478.52,1474.5,1471.03,1471.39,1469.14,1470.05,1470.79,1469.76,1471.28,1468.67,1471.5,1472.18,1469.96,1468.37
20070828,1464.89,1454.97,1454.22,1451.32,1448.83,1447.37,1448.46,1449.68,1448.59,1450.33,1447.66,1442.05,1439.25,1432.01
20070829,1435.63,1439.49,1438.94,1443.53,1445.11,1449.3,1447.69,1444.5,1442.19,1444.93,1448.33,1451.56,1456.4,1463.42
20070830,1460.42,1458.75,1460.77,1460.51,1465.8,1465.61,1459.77,1466.44,1461.79,1461.13,1460.51,1453.45,1459.62,1457.32
20070831,1461.43,1473.75,1470.15,1471.06,1467.5,1473.45,1476.17,1478.26,1476.64,1475.99,1475.29,1475.11,1477.9,1476.27
20070904,1473.66,1478.59,1479.75,1483.22,1484.03,1483.59,1483.8,1484.99,1486.62,1487.23,1488.48,1490.87,1494.21,1489.63
20070905,1487.11,1476.62,1471.71,1473.92,1470.45,1470.84,1474.54,1473.18,1473.15,1472.18,1467.07,1469.9,1471.46,1473.31
20070906,1473.28,1471.96,1469.87,1473.99,1475.94,1477.28,1479.0,1476.48,1474.97,1476.46,1477.83,1476.54,1477.14,1479.04
20070907,1475.02,1462.01,1460.39,1454.95,1452.87,1458.16,1459.15,1458.83,1461.75,1458.52,1457.46,1452.63,1450.52,1455.62
20070910,1455.38,1455.93,1453.65,1445.73,1441.34,1444.29,1446.63,1445.37,1447.98,1447.45,1450.1,1452.22,1461.09,1454.3
20070911,1453.43,1461.11,1463.97,1464.45,1462.8,1461.27,1462.48,1463.05,1462.79,1465.1,1470.08,1468.21,1470.71,1468.06
20070912,1470.05,1471.26,1472.63,1472.02,1476.04,1475.43,1473.28,1473.21,1471.79,1475.49,1476.7,1476.64,1472.6,1471.46
20070913,1473.33,1481.2,1482.75,1484.24,1486.09,1484.65,1486.0,1485.19,1488.9,1486.45,1485.56,1485.86,1485.03,1482.76
20070914,1480.32,1476.76,1480.72,1481.16,1479.05,1483.67,1482.11,1481.94,1483.66,1485.1,1483.14,1480.59,1483.37,1484.72
20070917,1481.86,1477.86,1479.07,1475.04,1475.27,1473.41,1474.09,1477.55,1477.51,1476.29,1477.08,1478.11,1479.35,1477.49
20070918,1479.26,1480.15,1482.85,1486.34,1488.19,1488.44,1486.69,1487.72,1486.56,1486.79,1499.12,1507.48,1513.94,1515.76
20070919,1521.24,1533.26,1533.06,1534.88,1536.69,1533.12,1532.34,1532.88,1528.81,1529.91,1524.98,1529.35,1532.14,1526.92
20070920,1527.44,1525.96,1526.53,1526.71,1525.93,1525.71,1527.2,1525.17,1522.33,1522.8,1520.72,1519.07,1520.29,1520.24
20070921,1521.64,1526.69,1527.86,1526.83,1528.76,1529.47,1528.84,1529.38,1529.11,1528.1,1526.86,1526.56,1528.06,1525.76
20070924,1524.98,1521.75,1527.83,1527.85,1528.64,1527.37,1526.15,1525.39,1522.56,1520.56,1518.86,1518.28,1518.75,1517.21
20070925,1516.34,1508.85,1513.92,1514.8,1514.51,1512.73,1513.52,1514.1,1515.86,1515.63,1514.97,1515.47,1516.1,1515.92
20070926,1518.62,1522.64,1522.92,1523.37,1526.99,1526.14,1525.87,1524.65,1524.88,1518.8,1521.44,1522.89,1528.99,1524.84
20070927,1527.32,1529.55,1529.41,1529.91,1526.14,1527.19,1527.64,1528.21,1528.11,1528.48,1530.92,1529.13,1532.1,1531.13
20070928,1531.24,1532.16,1527.78,1527.23,1528.06,1527.41,1526.31,1527.4,1528.62,1529.42,1527.73,1525.6,1524.03,1526.5
20071001,1527.29,1534.25,1536.74,1537.12,1537.37,1541.73,1543.05,1541.92,1544.73,1545.83,1546.3,1547.92,1547.44,1546.49
