,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00
20050913,-0.024338304,-0.021098959,,-0.023846128,0.003814276,-0.024434253,-0.025589622,-0.014811536,-0.028018012,-0.004172362,-0.022068625,-0.018070647,-0.011295283,0.001438551
20050914,-0.026065804,-0.017612645,-0.014468541,-0.026012657,,-0.030237489,-0.026625958,-0.028382443,-0.021372752,-0.022971394,-0.020017311,-0.017692121,,-0.133178237
20050915,-0.009795756,-0.027893478,-0.019726799,-0.030304163,-0.038686331,-0.021296325,-0.027018339,-0.026029645,-0.014939094,-0.016826769,-0.024256544,,,-0.021080663
20050916,-0.011903072,-0.021161581,-0.019705191,,-0.029251607,-0.018004896,-0.013180239,,-0.024664007,-0.019815212,,-0.016310415,-0.017919766,-0.017951963
20050919,-0.023159171,-0.013874198,-0.019424853,-0.012277707,-0.016202714,-0.013527017,,,,,-0.014961388,-0.020491688,-0.011142394,-0.015800332
20050920,-0.032097954,-0.178377981,,-0.034310672,-0.018102508,-0.022214587,,-0.023726436,,-0.023715486,-0.010544061,-0.013839488,-0.016781036,-0.010324401
20050921,-0.023162616,-0.017112991,-0.019342325,-0.018376688,-0.015697469,-0.014809713,-0.01375183,,-0.019668887,-0.043999377,-0.022281328,-0.021572658,-0.019106056,-0.020531466
20050922,-0.014105387,-0.017129201,-0.015085411,-0.014527831,-0.013097228,-0.015850931,-0.012771566,-0.034420614,-0.026987735,-0.032845247,-0.013894441,-0.009436256,-0.020987736,-0.017476611
20050923,,-0.025287136,-0.035690791,,,,-0.025910307,-0.025154325,,-0.022784799,,,-0.027635588,-0.019348697
20050926,-0.014927023,,-0.026159689,,-0.019306775,,,-0.0239007,,,,,,-0.033696576
20050927,,,,,,-0.032474737,-0.031574905,,-0.034284955,-0.031376571,,-0.03296481,,-0.030022173
20050928,,,-0.032363045,-0.023869249,,-0.037167306,,,,,-0.019184947,,,-0.019221207
20050929,,-0.021478364,-0.038029398,-0.02351727,-0.10124516,,,,,-0.026055825,-0.02376742,-0.02763141,-0.035344156,-0.028208873
20050930,,-0.029466526,-0.027162656,-0.032340895,-0.022686224,-0.019026752,,,-0.027731193,,,-0.140870979,-0.098259305,
20051003,,-0.025133997,-0.015051909,,,,,-0.015719425,,-0.023738262,,-0.023098992,,
20051004,,,-0.024796085,-0.022631148,,,-0.024613361,-0.025643925,,-0.02016811,,-0.023819714,-0.027901427,-0.020213147
20051005,-0.033816091,-0.020702543,-0.02979725,-0.021244598,-0.017711736,-0.02568719,-0.027877827,-0.029445367,-0.03266842,,,-0.026467778,-0.023680066,-0.024740745
20051006,-0.023666292,-0.032403819,-0.021011878,-0.033282321,-0.030139315,-0.03142132,-0.013745536,,-0.021781344,-0.025639264,-0.033908404,-0.027408729,-0.016922433,-0.041736676
20051007,-0.011831701,-0.026716171,-0.02075388,-0.023124589,-0.028361017,-0.028017551,-0.023952119,-0.020805299,-0.031772242,-0.016027896,-0.026103,-0.015720777,-0.025677879,
20051010,-0.017927702,-0.011388234,-0.020405796,,-0.023347756,-0.029710235,-0.012769069,-0.018345406,,,-0.02014147,-0.01826961,-0.021456736,-0.025549935
20051011,,-0.025023363,-0.026361364,-0.023583526,-0.018979545,-0.026911638,,,-0.039080259,-0.023665223,-0.015421146,-0.019575793,-0.060390617,-0.0283264
20051012,-0.017214633,-0.029026802,-0.023094403,,-0.0197977,-0.013542119,-0.02269962,-0.019965561,,,-0.012488926,-0.01628078,-0.029940007,-0.038806677
20051013,-0.0238031,-0.020504631,,-0.039436528,,-0.023853469,-0.020588531,-0.021048948,-0.023822855,-0.014476347,-0.029057274,-0.02523203,-0.024367129,-0.032873243
20051014,-0.018178065,-0.005255562,-0.012554704,-0.030084358,-0.036955786,-0.020852829,-0.030259704,-0.007622373,,,,-0.043906432,-0.04684531,-0.024954624
20051017,-0.027529882,-0.017509029,-0.022695016,-0.014123327,-0.014532252,,-0.024922965,-0.019361233,-0.029915316,-0.0281344,,-0.025408636,-0.025906735,-0.038146494
20051018,,-0.017256756,-0.037623795,-0.020602103,,,,-0.018726901,-0.01829987,-0.022717152,-0.020488222,-0.027218337,-0.01992871,-0.016568531
20051019,-0.045017616,-0.021207935,-0.027131397,-0.03880324,-0.012818939,-0.031201035,-0.033846545,-0.041970763,-0.048731452,-0.025141677,-0.023851698,-0.02719573,-0.023513424,-0.025201753
20051020,-0.021789918,-0.020763519,-0.021603668,-0.020806749,-0.028913663,-0.022518139,-0.024300731,-0.011541909,-0.015264812,-0.023821445,0.000609167,-0.003350191,-0.022587681,-0.03394689
20051021,-0.014076829,-0.030930844,-0.034198519,-0.033985884,,-0.025133304,,-0.031904264,-0.032195443,-0.021232424,,-0.024081658,-0.029308167,-0.025824365
20051024,-0.020871102,-0.031791886,-0.028724477,-0.019274053,-0.043529365,-0.020938431,-0.030510387,-0.02065229,-0.02455259,-0.02263634,,,,-0.025663526
20051025,,-0.041608689,-0.031618258,-0.024774349,-0.026459009,-0.013974216,,-0.019112737,,-0.016743461,-0.025703893,-0.037373169,-0.03020445,-0.014070619
20051026,-0.032918289,-0.03320471,-0.048827077,-0.034908025,-0.03106,-0.024444612,-0.027720747,,,,,-0.028081361,-0.017761872,-0.018909798
20051027,-0.025003576,-0.025130284,-0.02024221,-0.017097663,,-0.044343905,-0.031320088,,-0.021029516,,,-0.026981421,-0.02858996,-0.014387636
20051028,-0.011835224,-0.021297116,,-0.028177236,,-0.035654563,-0.029830229,-0.019932353,,-0.133639814,-0.033132091,-0.026595424,,-0.028252231
20051031,-0.037281058,-0.031498537,-0.03112527,-0.026348911,-0.025104913,-0.012683109,,,-0.02485457,-0.024293848,,-0.028399042,-0.028943739,-0.003966378
20051101,,-0.020517989,-0.019223728,-0.028852549,-0.034548556,-0.027433208,-0.022483431,-0.021686957,,-0.020739079,-0.029270764,,,
20051102,,-0.027945341,,-0.034348045,-0.025757639,-0.025654669,-0.025308065,-0.040173768,,,,-0.022915776,-0.034968416,-0.02653308
20051103,-0.01228634,-0.037152534,-0.003004973,-0.019339293,-0.022775655,-0.019427922,-0.022263523,-0.02686174,-0.034280428,-0.021650555,,,-0.020655804,-0.039883475
20051104,-0.013672947,-0.024982295,-0.01987639,-0.020617249,-0.015097379,,,,,-0.02203448,-0.02868479,,-0.020534194,-0.034510013
20051107,,-0.017353074,-0.003996162,,-0.023903204,,,-0.023057367,-0.026796844,,,-0.021172379,,-0.036235638
20051108,-0.027362522,-0.025958225,,-0.019721864,,-0.022284786,-0.020301236,-0.012534829,,-0.015008234,,-0.020490062,-0.036982102,-0.011432079
20051109,,-0.01721336,-0.022150119,-0.022602536,-0.018433404,-0.023119125,-0.019171355,-0.019107396,-0.017408455,-0.009815627,,-0.014048466,-0.020917512,-0.009543519
20051110,,-0.005761647,-0.013234034,-0.029115271,,-0.024778164,-0.037191029,,-0.014593695,-0.036302715,-0.021729949,-0.010737847,-0.020001347,-0.060840119
20051111,-0.025826671,-0.020466419,,-0.016800629,-0.021491109,-0.022403606,-0.022992351,-0.014975196,,,,-0.018255188,,-0.016757806
20051114,-0.025099141,-0.018164038,-0.013529859,-0.007113485,-0.013869148,-0.009845625,-0.018603711,-0.011062664,-0.011088579,-0.014416067,,,-0.013104514,
20051115,,-0.008129602,-0.026391067,-0.013092482,-0.014342752,-0.021125262,-0.018011748,-0.015607003,-0.019362724,-0.00917862,-0.009299565,-0.016908971,-0.016565176,
20051116,-0.007006455,-0.012782623,-0.018292511,-0.004485363,-0.023677493,-0.013949164,,,-0.01923788,,-0.020902591,,-0.017612185,-0.018260493
20051117,-0.006434915,-0.016668332,,-0.014121449,-0.009525573,-0.020296754,-0.023227373,-0.017534545,-0.026911016,-0.013656065,-0.051877194,-0.029120158,-0.018949663,-0.009278803
20051121,-0.037920155,,-0.038479736,,,,,,,,,-0.041864219,,-0.018932163
20051122,,,,-0.019340502,,,,,,,,-0.033355669,,
20051123,-0.03555168,,-0.026107307,,,,-0.020863089,,-0.018837995,-0.021541357,,,,
20051125,,,,-0.016513768,,,,,,,,,,
20051128,-0.017175792,,,-0.012799896,,,,,,,,,,
20051129,,-0.017995196,-0.044652493,,,,,,,,,,-0.013556943,
20051130,,,,,,,,,,-0.017423236,,,-0.027552977,-0.009792607
20051201,-0.038166445,-0.02447667,,-0.020476403,,,,,-0.020918156,,,-0.022305637,,-0.016568302
20051202,,,,,,,,,,,,,,-0.017268022
20051205,-0.019924551,,,-0.010772413,,-0.026890088,,,,,,,,
20051206,,,-0.03526341,,,,,,,,-0.015969561,-0.018816081,,-0.026489506
20051207,-0.014822675,-0.014076572,,,,,,-0.017184418,-0.020605748,-0.015155552,,,-0.02254173,
20051208,-0.030824715,-0.020107585,-0.028772473,-0.032783723,,-0.029168591,-0.029315253,,-0.027284983,,-0.006456804,-0.025511292,-0.03400332,-0.028846734
20051209,,-0.026299459,-0.019797489,-0.03106936,-0.024972044,,,,,,-0.018467676,,-0.027191257,-0.033998505
20051212,,-0.014875886,-0.026358892,-0.027523593,-0.019849657,-0.017035559,-0.02343113,-0.028293306,,,,-0.029254559,-0.028226572,
20051213,-0.016443958,-0.02083658,-0.025338781,,,-0.022613322,,,,-0.026767596,-0.021118326,-0.015738151,-0.015980007,-0.039922835
20051214,,-0.021345274,,-0.020599751,,,,,-0.022648233,-0.021691074,-0.016750531,,-0.019348688,-0.023465316
20051215,-0.00820685,-0.015073447,-0.024176984,-0.021570708,-0.025637652,,-0.019912398,-0.025231684,-0.021526452,-0.02843371,,-0.022900062,-0.009129611,-0.027419673
20051216,-0.010732936,-0.013945488,-0.028721519,-0.017370641,-0.011587392,-0.017275806,-0.01396789,,-0.020664313,-0.013894353,-0.012811598,-0.013059299,-0.027386905,0.013326694
20051219,-0.02968843,-0.012116545,,,-0.028014046,,-0.030539626,-0.010629627,-0.015515888,-0.012345288,-0.0100194,-0.031116031,-0.017412992,-0.010077783
20051220,-0.002238061,-0.013827404,,-0.033859583,-0.017830326,-0.12388143,,-0.021201315,,-0.020897396,-0.029228478,-0.016577243,-0.013007607,-0.036454243
20051221,0.014755592,-0.032312705,-0.019808135,-0.025149437,-0.01246391,,-0.024771039,-0.023316976,-0.0520593,-0.030061283,,-0.012503938,-0.012244824,-0.0295447
20051222,,-0.022204767,,,,,-0.025507406,,,,-0.012034684,-0.01343761,-0.023916183,-0.017125928
20051223,,-0.023754215,-0.027532163,-0.024201212,-0.023928694,-0.033780652,-0.026947933,,-0.021303518,,,,-0.030096253,
20051227,,,-0.025658593,-0.014995512,-0.002495383,,,-0.019877981,,-0.023387983,,-0.022787391,,-0.020834927
20051228,-0.01510615,-0.023733149,-0.024027943,-0.014457646,-0.027273832,-0.025652854,-0.024307776,,-0.022159373,,,-0.032885253,-0.026728124,-0.021357808
20051229,,,-0.021337606,-0.029952185,-0.024225369,,,-0.037127639,,-0.027156446,,,-0.024451655,-0.020713397
20051230,-0.042578014,-0.02854632,,-0.029145633,,,-0.032255352,-0.021234957,-0.024243554,,-0.023111376,,,-0.016668146
20060103,-0.001290068,-0.031840038,-0.023630939,-0.033135713,,-0.021354565,,-0.029482699,-0.033241024,-0.022667424,-0.037367153,-0.031757059,-0.020769799,-0.027549469
20060104,,-0.032543387,-0.019203895,-0.028803079,-0.02714837,,-0.01715242,-0.013786428,-0.021649708,,-0.035126983,,-0.018152036,-0.036375101
20060105,-0.032856522,,-0.019322859,,-0.024843767,-0.032852117,,-0.015655654,-0.027948308,-0.027856762,-0.014994973,,,-0.025465955
20060106,-0.009586363,-0.017170561,-0.019975734,-0.015944236,-0.032710752,,-0.03503757,-0.018728602,,-0.040228821,-0.021723335,-0.025330999,-0.01874456,-0.023877483
20060109,-0.02860868,-0.024463903,,,-0.027714933,-0.026148307,,-0.034599774,-0.024042485,-0.024397368,-0.015869594,,-0.02618646,-0.019805225
20060110,-0.02928157,-0.027943069,-0.032063542,-0.025831062,-0.052080826,-0.026560501,,,,-0.016508067,-0.018463322,-0.019130703,-0.021968633,-0.094170047
20060111,-0.015247529,-0.019879972,-0.030300789,-0.023577222,-0.033341236,,,-0.015630394,-0.022839254,-0.020559863,,-0.044593839,-0.025604193,
20060112,-0.028224402,-0.028543179,-0.025452206,-0.024842377,-0.023428989,-0.031907746,-0.021888905,,-0.021552191,,-0.024896163,,-0.014333651,-0.026432224
20060113,,-0.032723593,-0.021044569,-0.029742223,-0.02589573,-0.030031016,,,-0.02686494,-0.021919148,-0.02554207,-0.017880417,,-0.022924124
20060117,-0.023639151,-0.01972988,-0.02565246,-0.016000846,-0.056910215,-0.01699487,-0.014333188,-0.020142509,-0.029429873,-0.017180364,-0.023096593,,-0.019032929,-0.024187308
20060118,-0.029505823,-0.024652065,-0.031757577,-0.013766944,-0.014779504,-0.029151578,-0.020305981,-0.027469665,-0.016423431,-0.01727243,-0.024149925,-0.018635528,-0.029820612,-0.020493579
20060119,-0.023278269,-0.016212088,-0.023989757,-0.018511527,,-0.032533595,-0.019644325,,-0.018579539,-0.021888822,-0.018908698,-0.028025512,-0.022647266,-0.024708477
20060120,,-0.022848321,-0.050662251,0.00862644,,-0.014510622,-0.025594129,-0.014640952,-0.025590864,-0.020498434,-0.026182681,-0.013522152,,-0.015230922
20060123,-0.0619815,-0.028472914,-0.023599976,-0.026985115,-0.037235074,-0.038144343,-0.048968285,-0.021578308,,,,-0.031448323,-0.024602785,-0.015162163
20060124,-0.043563932,-0.036080624,-0.010906238,,-0.044504354,,-0.02250788,,,,-0.013191463,-0.012946841,-0.034742381,-0.023722905
20060125,-0.008033921,-0.033654813,-0.016077951,,-0.027631728,,,,,-0.002715478,-0.015236629,-0.006830453,-0.035210567,
20060126,,-0.025649083,-0.026534622,-0.039510738,-0.01551746,-0.028534024,-0.013976245,-0.008128619,,,,-0.022195887,-0.018691008,-0.029122181
20060127,,-0.028044764,-0.021870085,-0.024572002,-0.024442119,,-0.023344661,-0.026165032,,-0.018944069,-0.023636972,-0.032967452,-0.028401716,-0.019792514
20060130,,-0.022679573,-0.024591619,,-0.023088064,-0.022938357,,-0.044146517,-0.027376451,-0.034688616,,,-0.023732317,-0.039516997
20060131,,,-0.013960571,-0.023806409,,-0.025069517,-0.020291379,,,,-0.02419857,-0.028424203,-0.036831566,-0.008546024
20060201,,-0.016529005,-0.021742878,-0.048469688,-0.023657173,,,-0.033392922,,-0.025588768,-0.017413264,-0.025963118,,-0.026920522
20060202,,-0.02987869,-0.020168017,-0.020901849,-0.017450665,-0.024584742,-0.009502183,-0.034383885,-0.040371394,-0.032453826,-0.028564314,-0.023825553,,-0.030665023
20060203,-0.033479752,-0.022482489,-0.029580843,-0.030421511,-0.022907101,-0.044957323,-0.037782903,-0.024283284,-0.019771466,-0.050562475,-0.018226037,-0.018815062,-0.024185467,-0.026462053
20060206,-0.02231761,-0.013869438,-0.012813543,,-0.026786166,,-0.02344003,-0.028757493,-0.048315903,-0.022783417,,-0.024464189,,-0.029576421
20060207,,-0.013935028,-0.00862393,-0.024766951,-0.033078376,,,,-0.028937912,-0.00717681,-0.024139888,-0.024921226,-0.023264391,-0.019575881
20060208,,-0.017334562,-0.025548748,-0.018996034,-0.025749593,-0.063691026,-0.017858413,-0.039768556,-0.027946252,-0.04153345,-0.038885741,-0.019201574,-0.024361751,-0.016372183
20060209,-0.001886943,-0.03665304,-0.027622815,-0.024935224,-0.025992709,-0.017078306,-0.023411453,-0.020860619,-0.016449091,-0.022297408,-0.028296258,-0.015911558,-0.014181249,
20060210,-0.030988409,-0.024516241,-0.017891685,-0.01271918,-0.020845728,,-0.024444926,-0.009020013,-0.026143962,-0.032877445,-0.03821491,-0.020631696,-0.012440589,-0.027094589
20060213,-0.028283057,-0.019104756,0.00018275,-0.019399421,-0.011073158,-0.014974635,-0.016346261,-0.003933692,-0.018595609,-0.005482253,-0.017853618,0.000938134,-0.013153647,-0.027578342
20060214,,-0.029269425,,-0.020231198,-0.017532696,-0.018442097,-0.022161673,-0.012533129,-0.008613879,-0.019126908,-0.034649146,-0.024289834,-0.018597958,-0.02673206
20060215,-0.013766781,-0.027464901,-0.032143699,-0.016639063,-0.018141367,-0.025930892,-0.007326227,-0.023082019,,-0.016365319,-0.024363562,-0.026664592,-0.015917503,-0.022946957
20060216,-0.026586332,-0.014790127,-0.031194297,-0.016776583,-0.01810422,-0.025371818,-0.020187573,-0.022031548,-0.010303004,-0.014364501,-0.008641926,-0.019678792,-0.027357292,-0.03549504
20060217,,,,,,,-0.03001305,,-0.023844256,,,,,-0.017387913
20060221,-0.020349248,-0.025376487,,,,-0.021120699,,,,,-0.02841684,,,
20060222,,-0.045494906,,,-0.048448264,-0.031528485,-0.02065594,,,-0.059569661,,,-0.024425491,
20060223,,,,,,,,,,,,,,
20060224,,,-0.01739689,,,,-0.03445577,,,,,-0.021104418,,-0.046460631
20060227,,-0.050298503,,,,,,,,,,,,
20060228,,-0.029026308,-0.017048889,-0.013220317,-0.033616602,,-0.026727102,,,,,,-0.016795387,
20060301,,,,-0.099986899,,,,,,,-0.029464967,,,
20060302,,-0.014769599,,,,,,,,,,,,
20060303,,-0.01517563,,,,,,,-0.04095702,,,,-0.02622095,-0.018163003
20060306,,,,,,,,-0.021760555,-0.031448746,0.002926375,,,,-0.029097917
20060307,,-0.023008953,,-0.025662553,,,-0.018678078,,,,-0.023418779,-0.011351568,,
20060308,-0.017541389,,-0.010854882,,,-0.041762784,-0.013450379,-0.021858708,,,-0.011271577,,,
20060309,-0.013061686,-0.019077582,-0.015200831,-0.013940264,,-0.030682766,-0.025846674,-0.022527165,-0.028746065,-0.012101476,,,-0.021428303,-0.017260949
20060310,-0.014282375,-0.021529066,-0.02616307,-0.031480328,-0.022402649,-0.021062844,,,-0.025058753,,-0.038161265,-0.015926323,,-0.031916072
20060313,-0.001890184,-0.021124438,,-0.025424632,-0.00305103,-0.00960293,-0.02308426,-0.02097525,-0.023198826,,-0.022911319,-0.012795039,,-0.011502227
20060314,-0.008918442,-0.021541481,-0.008225541,-0.019964945,-0.025631764,-0.017213259,,-0.017339538,-0.018941299,,-0.031811573,-0.00990294,-0.016460766,-0.027305064
20060315,-0.02004864,-0.02143916,-0.010226956,-0.016431897,-0.023879988,-0.019138397,-0.009185305,-0.026212018,,-0.031546684,-0.034422543,-0.017547157,-0.020009857,-0.031879316
20060316,-0.012255445,-0.033715562,,-0.005133513,-0.033302438,-0.019313579,-0.009457583,-0.025007264,-0.033029611,-0.02253753,-0.022022366,-0.019520664,-0.024891526,-0.010441226
20060317,-0.013969195,-0.016737259,-0.007491961,-0.017948426,-0.021687306,-0.033085829,-0.019846298,,-0.010570851,,-0.024925166,-0.023396154,-0.007514142,-0.010948158
20060320,-0.009021334,-0.017626273,-0.007460805,-0.007230423,-0.010493645,-0.023229353,,-0.038017615,-0.029964387,,-0.007363304,,-0.020980069,-0.085802429
20060321,-0.003887125,-0.023214493,-0.026347463,-0.016380281,-0.009642145,-0.013570979,-0.02361979,-0.019935993,-0.00881712,-0.023338836,-0.005421028,-0.01965847,-0.01097749,-0.024761087
20060322,-0.006758106,-0.01580364,-0.020962716,-0.017868967,-0.015937045,-0.026049891,-0.03175698,-0.011847312,-0.023974066,-0.019888796,-0.020752228,-0.032820491,-0.02853874,-0.015502084
20060323,-0.024838412,-0.023914922,-0.024586256,-0.020282206,-0.010335302,-0.019410144,,,-0.02697944,-0.027458454,,,,-0.028917605
20060324,,-0.040123852,-0.029374183,,-0.026415123,,,,,-0.031024314,,-0.029680028,-0.045258861,
20060327,-0.032908049,-0.025027274,-0.018472426,,,,-0.018403424,-0.043484023,,,,-0.027633657,-0.024719282,-0.026306059
20060328,,-0.019631409,-0.03129186,,-0.02511676,,,,-0.021792719,,,,-0.022006436,-0.031451121
20060329,,-0.020598545,-0.031817521,-0.016606537,-0.029699103,-0.055520959,-0.02440705,,,,,,,-0.0213513
20060330,,-0.031167387,,-0.003732262,-0.030861928,,,-0.029930372,-0.025586399,,-0.023827106,-0.032347134,,
20060331,,-0.028910587,-0.016071132,-0.020289348,,,,-0.023815942,-0.02109673,,-0.023922819,,-0.02705961,-0.027808914
20060403,,-0.023889067,-0.041712578,-0.027184611,-0.040963673,,-0.029058842,-0.017972538,-0.024606774,-0.013601379,,,-0.025249275,
20060404,,-0.025069343,,,,,-0.021215496,,,,,-0.02537667,,-0.021604737
20060405,,-0.022897032,-0.018013444,-0.020817093,,,,,-0.027849027,,,,-0.032077815,-0.023870389
20060406,-0.02729594,-0.017671578,-0.013189346,,-0.020745466,-0.010355477,-0.018383284,-0.022829202,-0.031450706,,-0.025613294,,,-0.023596599
20060407,,-0.008786978,-0.016118957,-0.017387387,-0.020048669,-0.0243914,-0.025113588,-0.020317797,-0.02303223,-0.011668855,,,-0.011865195,-0.028914268
20060410,-0.03042803,-0.017068056,-0.021388365,,-0.024498528,-0.026268351,,-0.019580328,,-0.011820543,-0.016445583,-0.025504649,-0.02008177,-0.027028851
20060411,-0.018013511,-0.024789768,-0.011299599,-0.021025851,-0.021100805,-0.020424471,-0.027231018,-0.018424293,,-0.021343407,-0.023436338,-0.023252746,,0.010933326
20060412,-0.014011843,-0.013544467,,-0.0184274,,,-0.013972268,,,-0.021167788,,-0.027799447,-0.027806752,-0.024749639
20060413,-0.02784159,-0.014714099,,,-0.041470852,,-0.02657685,,-0.029821621,-0.034546252,-0.025815098,,,-0.02452784
20060417,-0.019283021,-0.02725909,,-0.014460297,-0.022687752,,,-0.018291125,-0.009204238,-0.010486667,-0.022551093,-0.01750525,-0.030906707,-0.019581755
20060418,-0.008332004,-0.025389233,-0.022513544,-0.015862558,-0.018376419,-0.026704918,-0.035455988,-0.024073567,-0.029341439,-0.025344985,-0.0239449,-0.027846092,-0.019678922,-0.019758716
20060419,-0.020479699,-0.022047355,-0.005912108,-0.02175307,-0.027758098,,-0.036527067,,,,-0.026752317,-0.022113276,-0.03605972,-0.03015245
20060420,-0.020916671,-0.024690856,-0.024655081,-0.011770771,-0.020739468,-0.010194316,-0.019898234,-0.035966957,-0.014714298,-0.023611679,-0.019535916,-0.018612101,-0.023832207,-0.030454754
20060421,-0.015603967,-0.018648423,-0.020314443,,-0.014121491,,-0.024059355,,,-0.020443209,-0.01940373,-0.018084552,,-0.027325638
20060424,-0.030109904,-0.021383207,,-0.02214541,-0.019564296,,,-0.030946758,,,-0.022195539,-0.018413729,-0.022590592,-0.016748975
20060425,,-0.01862197,-0.020892627,-0.028513886,-0.029313897,-0.015511365,-0.023616811,-0.017705418,-0.020614285,,,-0.034027906,,-0.023352098
20060426,-0.031911792,-0.034661094,-0.024238708,-0.023025854,-0.018481696,-0.022759291,,,-0.024499622,,,,-0.022053388,-0.035640124
20060427,-0.032109476,-0.03284842,-0.002876285,,-0.02331463,-0.03083533,-0.026201006,-0.014664845,-0.021033869,-0.05101747,,,-0.014800027,-0.019574013
20060428,-0.019319387,-0.018830478,,-0.015302249,-0.014203129,-0.028394322,,-0.022932739,-0.018730091,-0.020870781,,-0.008851717,-0.018417673,-0.007580062
20060501,,,-0.014821839,,-0.022361585,-0.005416482,,,,,,-0.040709305,-0.017642319,-0.021747694
20060502,,,-0.038277067,,-0.024615446,-0.021439761,,-0.032779688,,-0.021116666,,,,-0.019959679
20060503,,-0.020391631,,-0.003073666,-0.027251323,-0.01637256,,-0.127136438,-0.021725346,,-0.024371192,,,-0.020740362
20060504,,-0.02034844,-0.015166957,-0.0157479,-0.021908583,,-0.024661721,,,,-0.036617009,,,-0.018171388
20060505,-0.023676835,-0.020069797,-0.013779136,-0.027896393,-0.022524694,-0.024656605,-0.020259764,-0.017300629,-0.016128553,,-0.022568339,-0.020118395,-0.025063569,-0.02630163
20060508,-0.04794531,-0.026606498,-0.021612961,-0.01972827,-0.016640362,-0.023293126,,,-0.014153713,-0.022002415,-0.028660797,-0.021233447,,-0.022173625
20060509,,-0.027042449,-0.019625963,-0.025916508,-0.022051299,,-0.019747137,,,,-0.015236409,-0.023797187,-0.023731218,-0.02627331
20060510,-0.024643578,-0.022856425,,-0.01422071,,-0.017049011,,-0.020256574,,-0.010478036,-0.012229743,-0.014631014,-0.020143733,-0.030004785
20060511,,0.006046248,-0.011910925,-0.015536709,-0.040256809,-0.010358497,-0.021244983,-0.02449558,-0.020089307,-0.019997475,-0.023205151,-0.006837314,-0.026831314,-0.020472811
20060512,-0.013710917,-0.036679408,-0.024380061,-0.02098885,-0.014935322,-0.017689245,-0.02322012,-0.010753268,-0.02075987,-0.017324184,-0.012411568,-0.010828415,-0.015317173,-0.016862011
20060515,-0.013855105,-0.014820719,-0.016377735,-0.007809533,,-0.009606907,-0.013954683,-0.001300472,-0.054368816,-0.022372729,0.015301309,-0.011054371,-0.030481852,
20060516,-0.016386393,-0.008068829,-0.013283365,-0.0081575,-0.005661073,-0.020818702,-0.010139292,,-0.027119519,-0.020190981,-0.009336753,-0.017726946,-0.002108002,-0.013340228
20060517,-0.052065678,-0.020229941,-0.019599041,,-0.009832978,-0.017617611,-0.017387094,-0.026876449,0.008307317,-0.016395383,-0.003828249,-0.000206847,-0.018682762,0.03047282
20060518,-0.026620474,-0.020854303,-0.032254889,-0.015938556,-0.019653952,-0.000247641,-0.016725778,-0.026202739,-0.019055867,-0.004731315,-0.014999929,-0.010052029,-0.016227752,-0.015365938
20060519,-0.064418809,,,,-0.031327891,,-0.030162427,-0.017624382,-0.054382092,,-0.027606535,,,
20060522,-0.042517741,-0.025417526,,,,,,,-0.027496396,,,,-0.053240491,-0.014384552
20060523,-0.015714446,-0.11164825,-0.032108052,,,-0.029038678,,-0.026543135,,,,,,
20060524,-0.031105175,-0.029979453,,,,,,-0.040088927,-0.039788623,,,-0.037771823,,-0.012510704
20060525,,,,-0.031524674,,-0.04289468,,,,,,,-0.050878345,-0.021251653
20060526,,,,,-0.014649948,,,,,,,,,-0.017638724
20060530,-0.033845307,-0.01612876,-0.034361659,,,,,,,-0.020981998,-0.023226575,-0.015996284,,-0.020502049
20060531,-0.017170491,,-0.02768829,,,,,,-0.039802445,,,,,-0.039671629
20060601,-0.035187428,-0.026829969,,-0.037845369,,-0.016180285,-0.043715337,,,,,,,
20060602,-0.016884797,-0.012220338,-0.040475183,-0.0277115,-0.011684019,-0.003651682,,,,,-0.037693646,,-0.021732948,
20060605,-0.033809816,-0.017382628,,,,,-0.008311714,,,,-0.017854579,-0.014261991,-0.00231016,-0.012636881
20060606,-0.001086862,,,-0.025271226,,-0.018141679,,,,-0.027084242,,,,-0.008666142
20060607,,-0.015822509,-0.017573093,,,-0.014235571,,-0.018874002,,-0.015493622,-0.014893678,,-0.022885371,-0.013986202
20060608,-0.032231832,-0.018319975,-0.010015492,-0.016444468,-0.015400148,-0.020563093,-0.030002193,-0.012398064,-0.017039146,-0.039007218,-0.028236939,-0.0259244,-0.017524005,
20060609,-0.0125725,-0.030062224,-0.028758422,-0.015725173,-0.033608654,0.000170844,-0.028711831,-0.023290534,,-0.026302764,-0.029785375,-0.047115824,,-0.016502835
20060612,,-0.017540157,-0.015349602,,-0.010311033,-0.036563455,-0.027378315,,-0.015867193,-0.022159762,-0.021062619,-0.021069131,-0.007990991,-0.022722275
20060613,-0.021026869,-0.031132388,-0.019770184,-0.019552813,-0.035948803,-0.03527266,-0.008060598,-0.011109948,-0.016862491,-0.040463613,-0.018011757,-0.022564855,-0.010629565,-0.002436071
20060614,-0.012520054,-0.038359666,-0.02216826,-0.01098841,-0.024190297,-0.030761589,-0.030405077,-0.029697985,-0.01956951,-0.031147134,-0.033292698,-0.032285906,,
20060615,0.010921331,-0.020795181,-0.022668717,-0.013484263,-0.024336182,-0.044815587,-0.024739031,-0.026785171,,-0.016178902,-0.025565754,-0.027743688,-0.01618141,-0.01561383
