,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00
20070515,-0.001406031245526318,-0.01955045983636016,-0.025002767653226905,-0.015134986151814828,-0.017225635162557196,-0.015161846056782278,0.0003023586995843921,-0.006554570412164021,-0.01034053774029535,-0.005912555557122905,-0.009173575300161298,-0.0018407836228201695,-0.019513061227649398,-0.006015081360710197
20070516,0.005950477507017254,-0.014262585986191444,-0.014956769933072132,-0.01536275977583032,-0.014001540569702086,-0.01313055316907169,-0.00541409215813346,-0.017799226336815743,,-0.015939072418914707,-0.012416332176698982,-0.012604547807577277,-0.016882741034258672,-0.02070615655989992
20070517,-0.02498969245314823,-0.01179346176344631,-0.024343461543172688,0.009030787193396254,-0.012485847521376475,-0.017400885210534338,-0.01302136254447452,-0.006130840133586862,-0.016094850640005633,-0.01505203814239299,-0.01870819148673234,-0.017608628648423868,-0.00808684458055579,-0.00992036130281316
20070518,-0.018807720948998644,,,,,,,-0.04024133072760801,,,,,,-0.024160983316920986
20070521,,,,,,-0.03256875176857883,-0.032375791018565844,,,,,,,
20070522,,-0.025233648344990044,-0.021261439337545,,,,-0.0167167698438557,-0.03181870032611338,,,,,,
20070523,,,-0.04461221546324133,,,,,,,,,,,-0.01657479502036424
20070524,-0.03954528448153992,,,,-0.017614880801259575,,,,-0.018257532139227164,,,,,
20070525,,-0.01998281522641953,,-0.02668336170993546,,,,,,-0.03932338183624319,,,,
20070529,,,,,,,,,,,,,,
20070530,-0.023329778808966486,,,,-0.036880401869336235,,,,,,,,,-0.015797437848005483
20070531,,-0.023021058361967994,,-0.017006091214677457,-0.035893899736075235,,,,,-0.036332613772110736,,,,
20070601,-0.02295765287177748,-0.04096860237269219,,,,-0.02525002823893374,,,,,,,-0.027756031251273666,
20070604,,-0.021403515848356522,,,-0.022727132235921904,,-0.023004544759062093,,,,-0.016860696012909224,,,
20070605,-0.028943818991890108,,-0.03502928814452494,-0.013074718116717246,-0.0155487862060545,-0.013844209630932502,-0.008024043419976788,,-0.016299092363126478,-0.030962144241581446,-0.018969134370855352,-0.021503173664264845,-0.0246341873366981,-0.020171412231662484
