,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00
20090814,-0.02462832224238201,-0.025274094366460408,-0.016658603586938964,-0.016088002250728456,-0.01818921859778125,-0.02128585439169961,-0.013723918780544301,-0.02696827616431091,-0.024791196582078318,,-0.010276360895019349,-0.03284677530232666,,-0.01157386974776703
20090817,-0.13006356873630184,-0.022236886257984357,-0.025006449120519476,-0.019935430879713577,-0.023126413612340326,-0.017136010812059472,-0.02371883242803427,,-0.01463827848670729,-0.018982667719402622,-0.016528443560287487,-0.045289456192574684,-0.014064043638273849,-0.018657013801375355
20090818,-0.0024511112363093264,-0.013384766714242909,-0.01664611013084988,-0.019371994708631095,-0.01404113636934759,-0.022399876687996978,-0.026230377201173903,-0.021936446576166474,-0.019128988413472964,-0.018801440221239384,-0.016174623133856963,-0.012782882696830722,-0.01928965519879572,-0.006821016293640403
20090819,-0.07739069530026776,-0.018633265640009528,-0.015562354641194693,-0.017004901630157457,-0.010176709091134734,-0.028118721765126604,-0.011536478966184732,-0.021130803397517772,-0.01816470503048382,,-0.01694821813084781,-0.011149185798775385,,-0.020292710185140082
20090820,-0.013814990747899861,-0.017489697493505593,-0.013648953918674406,-0.019852521285142387,-0.01727202828038065,-0.011783044003600036,-0.013286019025838766,-0.016488022396735035,-0.019640404265315173,-0.011545212194608634,-0.00365952432356087,-0.015122769735389804,-0.03154818034621858,-0.02967215050259416
20090821,0.02708836600170922,-0.020603956343893386,-0.014660697447551718,-0.006719476980457766,-0.011665020353293318,-0.013282056640485198,-0.011723669033379014,-0.012272961205025317,-0.012863343107650084,-0.007778038658738931,-0.013333037549180141,-0.012765368233873281,-0.01617796154488132,-0.004587596842591501
20090824,0.009573224239682673,-0.02048816495083695,-0.014815467976938862,-0.01609374654825614,-0.001649880797684522,5.546405163967352e-05,-0.0025608676631196786,-0.018577479653570622,,-0.011102429938930992,0.0006442156378461741,-0.016350945218673016,-0.014340022990288309,-0.022813682709630485
20090825,0.0015743478059668668,0.022811881710697063,-0.012042686852654692,-0.011071865745644926,-0.02193020916205482,-0.03202707929418175,-0.015507625108318223,-0.01530155108307412,-0.02004065016147453,-0.012153567813999025,-0.00615428816632968,,-0.019401287656387305,-0.01891919047913092
20090826,-0.02889443579941902,-0.006881443537379756,-0.09976051140033551,-0.023262611554305812,-0.006022235008236898,-0.015341836413563289,-0.02098270450371023,-0.013397285282678806,-0.012535998421184002,-0.014070740886637678,-0.08111106257860998,-0.013208748750307548,-0.02489703159239512,-0.04949787920594887
20090827,-0.033925345145692815,-0.03268903903512453,-0.041819341209766936,-0.008853235779446451,-0.034327799337575605,-0.020646579100005825,-0.011374997623980962,-0.02850713895321826,-0.010750281535877518,-0.06860192953883393,-0.01944172995968444,-0.0037189038232757635,0.006760764791937185,-0.014770867830137778
20090828,0.06217988508891033,-0.018681569180678453,-0.012050365977647061,-0.02483829439765952,-0.01800975880108801,0.004657467640571752,-0.007257706061667257,,-0.026132767417979492,,-0.01965222431029695,-0.017277175698157992,-0.03569907414914913,-0.013883565044470877
20090831,-0.0615976905024018,-0.004752240544434303,-0.016249537515891564,-0.02220813053552504,-0.01786150449600389,-0.011470277046728816,,,,-0.008667189910128905,-0.020226007057488865,-0.028276740762018367,-0.01638913224747987,-0.0138873511215594
20090901,-0.031474413251876325,-0.009278877883471487,-0.016563776500077378,-0.001486881613305114,-0.026323100301881293,-0.006685221010604201,-0.012779963286884832,-0.0015778905982736092,-0.01858425440356929,-0.014180651236496204,-0.019512948641185968,-0.011380499335604697,-0.01635471077711758,-0.01921407151841204
20090902,-0.036295504444581406,-0.027695181549548895,-0.01801750563280597,-0.009757836554558658,0.00045083710988169656,-0.014242730655717739,-0.029227990203772702,,-0.010016855054945761,-0.015321861651129861,,-0.009857694508665527,-0.008098668453867183,-0.01629333436490174
20090903,0.009541986017277548,0.0022950555041051602,-0.008043610718263837,-0.0045226386267033965,-0.020138035965778928,-0.005773371345475366,-0.035997448895605404,0.014365347993244265,-0.01327053714321566,-0.010953111083327582,0.005545296912665165,-0.011501036835353196,-0.013037923263002843,-0.013810012670355535
20090904,-0.012268731892209141,-0.011896583657226806,-0.017536531292010327,-0.026030932841547692,-0.01266968874586631,-0.02928276291176129,-0.014205790902217325,-0.03563348799419225,,0.010404103386633362,-0.006901968847252448,-0.023978769179548595,-0.0222282407238949,-0.018186552209892126
20090908,0.03665905378787002,-0.01596173223802918,-0.0032238869324536876,-0.016137502933422355,-0.011658987793423326,-0.010254823391411708,-0.015177679333098555,0.0013310005965032432,-0.010854423062449537,-0.003948884052382767,,-0.016784802841794427,-0.019696196724576915,-0.004276782090721527
20090909,-0.01026113207147352,-0.0334694323414596,-0.014329338320088685,-0.010704439543517562,-0.007306938887987826,-0.00447273883826479,-0.015319064988597543,-0.007538201493668008,-0.007347502644176327,-0.0041658449799967245,0.02630169057341579,0.01274206643015587,0.0031448712253403692,-0.03799453436378995
20090910,-0.050647698950575415,-0.023903650888094638,-0.018097769457165163,-0.024456149465418936,-0.020709753708787852,-0.024731465115904346,-0.02849077903818774,-0.0320151743367548,-0.03040659159641687,-0.03850077848431727,-0.01654687913302378,-0.03130854706190241,-0.016858447380972974,-0.026072674468112622
20090911,-0.004373612377581726,-0.029937880212154357,-0.033857634108194534,-0.024174640809147552,,-0.018530820672403553,-0.01733484908579952,-0.028998224173812044,,-0.025024015068780908,-0.11251924358418762,-0.1130198159562123,-0.035633279037454335,-0.04551392253347221
20090914,-0.045670864663503064,-0.026393553371079653,-0.03550485403257186,-0.031757399696892036,-0.0316811980467607,-0.021822597463895466,-0.035226353982302394,,-0.03272054583897535,-0.028641732971957542,-0.010044735722095513,-0.046414121451711865,-0.02517679516978214,-0.01822460820680913
20090915,-0.019281312762349293,-0.010738516098851913,-0.013099329279375804,-0.030936216331137634,-0.01719897189517544,-0.018658370712173678,-0.019390942239406572,,-0.02199390081861137,-0.0320655842935575,-0.023309459954588607,,-0.031193955843163715,-0.020833413012710404
20090916,0.008237428567015715,-0.024244360835485104,-0.01589810723037853,-0.06645632303855885,-0.026947154211100315,-0.06675921118109494,-0.01641205745638684,-0.017636469454005797,-0.013805754685480173,-0.02048399906760745,-0.02730968590459404,-0.01790605466054165,-0.057480779382232484,-0.039967544833939876
20090917,-0.018628236633920853,-0.017359108492883028,-0.04240027468138746,,-0.014247789157362576,-0.031191972201620982,-0.024413093961140407,-0.01829215053601175,-0.012061312343864984,-0.012923501586865515,-0.015478782644213259,-0.036837607811930656,-0.07715105752243785,-0.019227301694646568
20090918,0.0030925045197832705,-0.019273383060926127,-0.013932872574594904,-0.029367773472464997,-0.02143732899060654,-0.01724935321319576,-0.01887518192381574,-0.029187660448858607,-0.02769891320811838,-0.03091377763348619,-0.017492461401105414,-0.019726052406902277,-0.032992400076221756,-0.02611273798531909
20090921,-0.07950096133152304,-0.01854006501795599,-0.04330778118033028,-0.026117735889875673,-0.02858936648397701,-0.2022445537426895,,-0.02298435798628304,-0.027697749767972336,-0.07486229516705187,-0.031567440272234404,-0.0817585161646272,-0.027375796828247145,-0.02160989265916208
20090922,0.03832258367175027,-0.01870385209485731,-0.024896418618929515,-0.03213151033707696,-0.025886611118127206,-0.03367854851843191,-0.025977217850098926,,-0.021669607801326124,-0.029783400451069142,,-0.035483572828881184,-0.0335249211822628,-0.012348781170850504
20090923,-0.013500268680379755,-0.056637768498822245,-0.02438770047004168,-0.03363913024786745,-0.03187910497955593,-0.03219720655315967,-0.024844232489404372,-0.03477224274909643,-0.09246983552929976,-0.016608143350033966,-0.011977858632478347,-0.02347146857779145,-0.01994919739391024,-0.022817333971835996
20090924,0.0022611299385740594,-0.04209082454171774,-0.023287131652667728,-0.07590047577851082,-0.04346036913055383,-0.017111787795746923,-0.018491894576591072,-0.0164517402319148,-0.010733355331985672,,-0.010173011171023955,-0.019412923127581555,-0.02558774452160862,-0.023059457361351048
20090925,-0.03748977215477191,-0.031719268143639213,-0.03825353532875542,-0.0190768192881252,-0.031513069274397315,-0.024049926283470583,-0.008476068748584125,-0.009532603196039137,-0.01790356351298261,-0.042643025884292994,-0.021903589362037044,-0.022166783707392904,-0.030653683423978808,-0.02024958495270512
20090928,0.016760953276125503,-0.0035922725338065464,-0.01291500695017235,-0.01644143406863228,-0.008995454138810706,,,-0.01455624221672877,-0.0907426237047737,-0.05856644706897095,-0.03016225309789522,-0.020884272364773738,,-0.006665965687037293
20090929,-0.004637155540107212,-0.025298788356412444,-0.0154664063126124,-0.018881460264619686,-0.030537534463852795,-0.109478665858289,-0.11297168606244287,-0.02493634796484558,,-0.023911761254846207,-0.023688027338182704,,-0.021180304536994345,-0.06526588235854051
20090930,-0.0020854721819464055,0.007484999114680218,-0.02105895595445044,-0.026682472038009664,-0.017672931801692934,0.032325149163410734,-0.034395262643568694,0.0012645004571827313,-0.10037902118199085,-0.0167747989816245,,-0.020857216068419924,-0.02909829211403259,-0.02938698828872224
20091001,-0.0655446970323784,-0.049479658249357794,-0.02010828203424957,-0.05251334300446965,-0.019958285162762282,-0.004753253130140411,-0.025120463861416933,-0.021649882374846052,-0.007151664845340612,-0.02207611704517695,-0.027536188953809604,-0.030366270633952985,-0.013829641049021686,-0.03528066117224719
20091002,-0.08256603919817813,-0.025987945374316847,-0.026621486782100495,-0.020994658443391913,-0.0049541171564956065,-0.03093459686780597,-0.02625443121055886,0.0018487156560865192,-0.030218500222697557,-0.028478449155378255,-0.015143150145796123,-0.018917710918527553,-0.015449902402119586,-0.020264330504794845
20091005,0.019938485781376174,-0.015944887338339243,-0.01329054854277782,-0.01608165148472389,-0.02622756657459882,-0.03928022650457444,,-0.031184871921183188,-0.02740977837760808,-0.022245121116708635,-0.02092814644007982,-0.024798234131767488,-0.014377137208089148,-0.02313824578268128
20091006,0.04083037777634408,-0.02432681601006171,-0.02195783192496167,-0.03444183940372536,-0.014303525702984996,-0.0231407778976919,-0.031063027292439656,-0.01655085548404227,-0.020272109174285274,-0.024511014023902072,-0.009906452987109411,-0.021989960498600122,-0.014577960240672393,-0.03276898414295737
20091007,-0.02135694225114998,-0.019378061638036924,-0.02741701964375324,-0.028039223596216793,-0.025183713379441003,-0.01948121686568763,-0.012589574096771666,-0.028910128833377235,,0.010094653141849735,-0.01848296390803931,,-0.024096206578257374,-0.050795265371945154
20091008,0.011388899787053538,-0.026082302088757593,-0.02477137298020978,-0.023775000176349474,-0.02947212673360422,-0.024476750311012208,-0.026874258441163673,-0.021215449602484823,-0.01611270162126094,-0.025599527099296623,-0.015149775481386858,-0.017223036662186164,,-0.02391115710594121
20091009,,-0.023599603789994872,-0.018318373840696952,-0.021786319153328418,-0.02426488195185636,-0.020040045303025264,-0.01340907515203893,-0.021944126369212003,-0.035154384342047346,-0.02207595852119685,-0.021947931073800914,-0.02660089636706515,-0.03022922448130032,-0.027519707365362786
20091012,0.0028192614662556903,-0.004552916288994881,-0.02485331627840935,-0.026218931065660395,,-0.02236723709483887,-0.027532457277407635,,-0.024587616524084255,-0.022580782881666372,-0.024173261073561658,-0.011443691287749051,-0.028984866189023965,-0.02840803986815476
20091013,-0.03181744662089564,-0.016300999953134797,-0.02574832750236549,-0.03196684778848083,-0.07545714021280163,-0.03296421429819376,-0.014085979519072922,-0.023051054583287982,-0.027658785559291882,-0.024894382361816843,-0.02413054331784378,-0.020203318774386442,-0.02132606732826954,-0.01924014082822555
20091014,0.040850360110393086,-0.03000764970514504,-0.01725516745121599,-0.025394433965230796,-0.052563283502332914,-0.026327512518553267,-0.019846497156619042,-0.022912176714074736,-0.024573134680471526,-0.023202393785688367,,-0.029945051361042058,-0.022336344796254737,-0.02215809942987478
20091015,-0.047658011130572546,-0.024251067454402482,-0.0248200571121009,-0.021346103269259793,-0.032739743290349385,-0.025312100045599972,-0.02134128963004319,-0.02179425237669136,-0.02430677632004824,-0.02552555798198445,-0.020749036382897563,-0.052686160397622694,-0.020979817378252233,-0.0314367688229776
20091016,-0.0861623534448106,-0.025415784698805895,-0.022286005463935422,-0.059883365856740645,-0.019550531031734097,-0.027573462575673835,-0.029904141301957232,-0.03225903744867323,-0.01680906600062132,-0.04928791135173721,-0.019068844503340177,-0.038462737537138754,-0.07490975068313127,-0.02239356877043765
20091019,-0.021923790268154445,-0.018813766620820942,-0.01979785919999022,-0.05850017268631193,-0.02420517031482265,-0.023857484815527935,,-0.022257374549940943,-0.03408612697408341,,-0.023130883926596256,-0.01953338079507781,-0.017108584844388652,-0.022070154529768023
20091020,-0.028615745006589262,-0.019764010947137846,-0.02141467796196389,-0.026756049922050718,-0.027531157784125945,-0.04802596792942557,-0.10586182254637355,-0.02378005849272974,-0.040534128602894334,-0.024316128902459298,-0.12069335058389642,-0.020877182394990534,-0.021356676166616337,-0.02021304544189363
20091021,-0.032618702480209705,-0.03000506160492601,-0.027895601695054208,-0.03171500747809417,-0.02444588689903817,-0.023198153347919845,-0.01777614384097287,-0.1937705940272748,,-0.02775287719327868,,-0.014622397420706534,-0.03271747679828137,-0.02970177562969703
20091022,-0.03175554704289479,-0.021608709324781174,-0.02767477926075208,-0.02565661161133992,-0.059963705713862565,-0.03286334944747593,-0.026124772590357143,-0.024479064353277763,-0.02939640707839688,-0.02424162137799414,-0.014032810918759603,,-0.04366933414790213,-0.020238804068558436
