,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00
20071211,1517.3,1516.31,1513.91,1514.24,1514.48,1514.95,1517.46,1518.51,1520.71,1499.35,1495.52,1486.22,1478.57,
20071212,1503.82,1503.76,1495.69,1497.43,1497.09,1495.17,1487.71,1490.28,1491.08,1491.49,1489.6,1475.23,1486.76,
20071213,1475.24,1479.27,1472.95,1471.73,1476.43,1474.59,1473.05,1473.42,1475.06,1480.65,1480.07,1482.2,1489.2,
20071214,1486.19,1477.63,1479.28,1483.49,1483.08,1480.41,1479.61,1480.86,1480.9,1478.7,1477.12,1473.99,1471.25,1467.93
20071217,1458.9,1461.94,1461.61,1460.47,1458.01,1459.47,1460.4,1454.89,1452.15,1453.03,1449.29,1447.31,1445.79,
20071218,1445.92,1456.22,1452.7,1449.32,1447.38,1441.59,1441.09,1441.76,1449.18,1448.46,1454.7,1452.87,1455.98,1453.76
20071219,1454.7,1459.79,1459.98,1461.11,1454.24,1448.9,1452.86,1452.06,1449.21,1448.73,1456.9,1457.93,1455.11,1452.34
20071220,1458.0,1454.72,1452.42,1450.46,1450.11,1451.36,1448.28,1454.54,1454.19,1456.59,1457.43,1457.82,1460.56,
20071221,1475.25,1479.03,1477.12,1478.02,1476.92,1478.11,1477.16,1477.75,1478.2,1481.18,1483.49,1484.87,1485.1,
20071224,1484.55,1493.51,1494.07,1492.37,1493.71,1492.88,1493.37,1496.08,,,,,,
20071226,1488.2,1491.72,1491.76,1491.6,1491.06,1491.44,1494.4,1495.15,1496.93,1496.92,1497.72,1495.94,1497.14,
20071227,1491.43,1491.88,1487.62,1487.13,1486.6,1484.35,1482.47,1483.46,1483.7,1484.95,1483.0,1482.88,1477.0,
20071228,1485.69,1481.55,1478.99,1481.22,1480.99,1476.12,1472.67,1474.02,1475.93,1477.05,1477.31,1477.49,1477.53,
20071231,1471.97,1471.86,1469.61,1466.4,1467.04,1466.49,1468.96,1473.2,1472.77,1473.45,1474.8,1475.17,1467.27,
